cluster,user_pseudo_id,product_id_name,product_category_list,product_category_2_list,recency,frequency,monetary
1,1958360461.170484,"{'8905724208188': 'Aasma dress', ' 8905724283932': ' Mint Regular Flared Set-2', ' 8905724367830': ' Positano Dress'}","['Kurta Sets', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",134,1,4835.0
1,1701021122.1705644,{'8905724208195': 'Mint Regular Flared Set-2'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],135,1,2145.0
1,2108618471.1707745,{'8905724208201': 'Mint Regular Flared Set-2'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],111,1,1930.0
1,935083792.1695145,{'8905724208201': 'Mint Regular Flared Set-2'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],118,1,2145.0
1,1823696961.1705673,{'8905724211058': 'Pink Co-ords Set'},['Black Friday Sale'],['Sale'],135,1,1395.0
0,397350422.1710671,"{'8905724211058': 'Mustard Printed Top', ' 8905724015137': ' Moody Tones Co-ords Set', ' 8905724129353': ' Coral Floral Tassel Straight Top', ' 8905724375453': ' Pink Co-ords Set'}","['Tops', ' Co-ords']",['All Clothing'],73,1,4890.0
1,1895636967.1691816,"{'8905724211072': 'Ishika Floral Co-ords Set', ' 8905134612124': ' Pink Co-ords Set', ' 8907641579761': ' Zesty Boho Maxi Dress', ' 8905724361678': ' Off White Floral Tassels Fit & Flare Kurta'}","['Clearance Sale', ' Black Friday Sale', ' Dresses', ' Women']","['All Clothing', ' End of Season Sale', ' Sale']",126,1,4477.0
0,1089193531.1713495,{'8905724211126': 'Black Monochrome Coord Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],44,1,1595.0
0,212734476.17149436,"{'8905724220722': 'Summer Days Floral Kaftan', ' 8905724598579': ' Ikat Inspired Pink Viscose Top'}",['Tops'],['All Clothing'],27,1,68.0
0,903347278.1710876,{'8905724220746': 'Summer Days Floral Kaftan'},['Tops'],['All Clothing'],74,1,1345.0
0,2060092954.1668184,{'8905724220746': 'Summer Days Floral Kaftan'},['Tops'],['All Clothing'],34,1,1345.0
1,893546575.1706347,"{'8905724220746': 'Light Blue Geometric Lace Cropped Set', ' 8905724007651': ' Summer Days Floral Kaftan', ' 8905724208164': ' Jaadu Shrug Set', ' 8905724374814': ' White Solid Straight Bottom'}","['Tops', ' Co-ords', ' Bottoms', ' Black Friday Sale']","['All Clothing', ' Sale']",127,1,5740.0
0,1275383795.1712186,"{'8905724220746': 'Summer Days Floral Kaftan', ' 8905724525148': ' Geometric Print Blue Viscose Skirt Set'}","['Co-ords', ' Tops']",['All Clothing'],58,1,8235.0
1,2103233834.1708329,"{'8905724221040': 'Lavender Ethnic Motifs Straight Tunic', ' 8905724221101': ' White Floral Straight Tunic'}",['Tops'],['All Clothing'],102,1,1745.0
3,617634184.1692555,{'8905724221071': 'Lavender Ethnic Motifs Straight Tunic'},['Tops'],['All Clothing'],67,2,11010.0
3,617634184.1692555,"{'8905724563997': 'Indigo Inspired Geometric Viscose Tunic', ' 8905724410154': ' Flower Power Tunic', ' 8905724416477': ' Floral Green Viscose Tunic'}","['Kurtas', ' Kurtas &amp; Kurta Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets']",67,2,11010.0
0,1755220187.1712463,"{'8905724221071': 'Lavender Ethnic Motifs Straight Tunic', ' 8905724231681': ' Aqua Solid Straight Top'}",['Tops'],['All Clothing'],56,1,2000.0
0,1046250761.1711856,"{'8905724221088': 'Lavender Ethnic Motifs Straight Tunic', ' 8905724231698': ' Indigo Solid Straight Top', ' 8905134639756': ' Ikat Inspired Pink Viscose Top', ' 8905724598586': ' Daisy Days Top', ' 8905724375705': ' Dark Blue Ethnic Motifs Flared Top', ' 8905724015328': ' Twilight Waters Blouson Top', ' 8905724369643': ' Pink Solid Embroidered Straight Top', ' 8905134927440': ' Aqua Solid Straight Top', ' 8905134927204': ' Wine Solid Straight Top', ' 8905724008900': ' Yellow Solid Embroidered Straight Top'}",['Tops'],['All Clothing'],63,1,171.0
0,1919820425.1710937,{'8905724221101': 'Lavender Ethnic Motifs Straight Tunic'},['Tops'],['All Clothing'],74,1,1050.0
1,137167460.1705815,{'8905724221293': 'Pink Floral Co-ords Set'},['Black Friday Sale'],['Sale'],133,1,1395.0
0,2043785866.1711807,{'8905724221408': 'Pink Tie-Dye Coord Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],36,1,1395.0
0,1054967057.171378,{'8905724221408': 'Pink Tie-Dye Coord Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],39,1,1395.0
0,904344496.1710403,"{'8905724224409': 'Summer In The Sky Co-ords Set', ' 8905724368660': ' Coral Chevron Coord Set'}","['Kurta Sets', ' Black Friday Sale']","['Sale', ' Kurtas &amp; Kurta Sets']",79,1,2995.0
0,879003741.1690453,"{'8905724224416': 'Teal Cerulean Embroidered Coord Set', ' 8905724281877': ' Kusum Printed Kurta Set', ' 8905724206566': ' Coral Chevron Coord Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],56,1,5140.0
1,1988879288.16776,"{'8905724225451': 'Ikat Print Cotton Yellow Tunic', ' 8905724413803': ' Pink Floral Straight Set-2'}","['Kurta Sets', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",102,2,205.0
1,1988879288.16776,"{'8905724374128': 'Tangerine Twist Tunic', ' 8905134657293': ' Blue Floral Flared Tunic', ' 8905724012785': ' Gulbagh flared tunic', ' 8905724372803': ' Yellow Solid Embroidered Shirt Style Tunic'}","['Tops', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",102,2,205.0
0,588411755.1708447,"{'8905724231674': 'Mustard Solid Embroidered Straight Top', ' 8905724010620': ' Aqua Solid Straight Top'}",['Tops'],['All Clothing'],80,1,2200.0
0,1357802762.1711252,"{'8905724231698': 'Aqua Solid Straight Top', ' 8905134848691': ' Teal Floral Flared Top'}",['Tops'],['All Clothing'],58,1,2200.0
0,97233039.17102545,"{'8905724231698': 'Powder Blue Solid Curved Tunic', ' 8905724345098': ' Aqua Solid Straight Top', ' 8905134638445': ' Hawa Hawai kaftan set'}","['Kurta Sets', ' Tops']","['All Clothing', ' Kurtas &amp; Kurta Sets']",79,1,5195.0
1,328152813.1707877,{'8905724231704': 'Aqua Solid Straight Top'},['Tops'],['All Clothing'],88,1,1150.0
1,1766785022.170816,"{'8905724231704': 'Yellow Solid Gathered Straight Top', ' 8905724010774': ' Aqua Solid Straight Top'}",['Tops'],['All Clothing'],106,1,2200.0
3,1983981479.170702,"{'8905724231858': 'Gulabi Geet Co-ords Set', ' 8905134735908': ' Silver Alloy and Brass Earring', ' 8905724111259': ' Silver Alloy Earring', ' 8905724111211': ' Blue Alloy and Fabric Earring', ' 8905134957553': ' White  Brass Earring', ' 8905724154010': ' Purple Alloy and Fabric Earring', ' 8907641568024': ' Blue Alloy Fabric and Thread Earring', ' 8905724153976': ' Wine Ethnic Motifs Straight Set-2', ' 8905724231919': ' Lilac Bohemian Kurta', ' 8905724390395': ' Teal Ethnic Motifs Straight Set', ' 8905724111228': ' Sunburst Floral Set'}","['Black Friday Sale', ' Women', ' Kurta Sets', ' Kurtas', ' Jewellery']","['Sale', ' Kurtas &amp; Kurta Sets', ' All Accessories', ' End of Season Sale']",119,1,11545.0
3,982692099.1709664,"{'8905724231865': 'In The Limelight Co-ords Set', ' 8905724297410': ' Floral Embroidered Blue Co-ord Set', ' 8905724414428': ' Teal Ethnic Motifs Straight Set'}","['Kurta Sets', ' Women', ' Co-ords']","['Kurtas &amp; Kurta Sets', ' End of Season Sale', ' All Clothing']",87,1,8135.0
1,643454849.1706111,{'8905724231872': 'Teal Ethnic Motifs Straight Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],130,1,1750.0
1,987525619.1706445,"{'8905724232046': 'Blue Embroidered Solid Jumpsuit', ' 8905724293665': ' Sun’S Out Summer Dress', ' 8905724006562': ' Hot Pink Floral Flared Set-2', ' 8905134432364': ' Blue Floral Shirt Style Set'}","['Black Friday Sale', ' Dresses', ' Jumpsuits', ' Kurta Sets']","['All Clothing', ' Sale', ' Kurtas &amp; Kurta Sets']",126,1,4845.0
1,205268237.17057657,"{'8905724232046': 'Aasma dress', ' 8905724375996': ' Hot Pink Floral Flared Set-2', ' 8905724367830': ' Candyland kurta set'}","['Dresses', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",133,1,5040.0
0,1609897384.17122,{'8905724232060': 'Hot Pink Floral Flared Set-2'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],42,2,2845.0
0,1609897384.17122,{'8905724372285': 'Black Floral-Polka Co-ords Set'},['Co-ords'],['All Clothing'],42,2,2845.0
1,789153199.1688466,"{'8905724232060': 'Gulabi Gang Co-ords Set', ' 8905724373497': ' The Queen Bee Dress', ' 8905724286643': ' Hot Pink Floral Flared Set-2'}","['Black Friday Sale', ' Dresses', ' Kurta Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets', ' Sale']",135,1,3940.0
1,1624758366.1701767,"{'8905724234033': 'Yellow Floral Flared Top', ' 8905134432425': ' Floral Maxi Dess', ' 8905724154584': ' Silver Zinc and Alloy Earring'}","['Dresses', ' Tops', ' Jewellery']","['All Accessories', ' All Clothing']",136,1,1615.0
0,1768470374.1706855,{'8905724234576': 'Dark Green Floral Straight Set-2'},['Black Friday Sale'],['Sale'],38,1,2500.0
1,892929829.1629872,"{'8905724234576': 'Black Floral Flared Gown', ' 8905724003370': ' Dark Green Floral Straight Set-2'}","['Black Friday Sale', ' Dresses']","['All Clothing', ' Sale']",126,1,4750.0
1,1500893957.1705148,{'8905724234583': 'Dark Green Floral Straight Set-2'},['Black Friday Sale'],['Sale'],135,1,2250.0
0,1022839067.168209,{'8905724234583': 'Dark Green Floral Straight Set-2'},['Black Friday Sale'],['Sale'],73,1,2500.0
0,1679575577.1710584,{'8905724234583': 'Dark Green Floral Straight Set-2'},['Black Friday Sale'],['Sale'],77,2,4995.0
0,1679575577.1710584,{'8905724390340': 'Marine Blossom Set'},['Women'],['End of Season Sale'],77,2,4995.0
3,110882630.17088912,"{'8905724234590': 'Go-With-The-Flow Kurta', ' 8905724374333': ' Dark Green Floral Straight Set-2', ' 8907641637614': ' Ujala embroidered tunic', ' 8905724369476': ' Gulabo kurta', ' 8905724294730': ' Emerald Hues kurta Set', ' 8905724249457': ' Azura Embroidered Kurta Set'}","['Kurta Sets', ' Kurtas', ' Black Friday Sale']","['Sale', ' Kurtas &amp; Kurta Sets']",97,1,10375.0
1,654362301.1706167,{'8905724234668': 'Dark Green Dobby Flared Set-2'},['Black Friday Sale'],['Sale'],127,1,1450.0
1,1202720765.170936,"{'8905724234682': 'Solid Embroidered Straight Tunic', ' 8905134680666': ' Wine Solid Straight Top', ' 8905134930587': ' Indigo Ethnic Motifs Straight Suit', ' 8905724017285': ' Off White Long Length Flared Na Sharara', ' 8905134927211': ' Mustard Embroidered Co-ords Set', ' 8905134644538': ' Off White Tapered Bottom', ' 8905724199790': ' Indigo Ethnic Motifs Festive Suit', ' 8905724324222': ' Tamara Cropped Top'}","['Tops', ' Black Friday Sale', ' Bottoms', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' Sale', ' All Clothing']",86,1,179.0
0,56779235.17130857,{'8905724234699': 'Mustard Embroidered Co-ords Set'},['Black Friday Sale'],['Sale'],49,1,1850.0
0,1414956510.1711133,{'8905724234705': 'Mustard Embroidered Co-ords Set'},['Black Friday Sale'],['Sale'],41,1,1850.0
0,96520993.1711884,{'8905724234705': 'Mustard Embroidered Co-ords Set'},['Black Friday Sale'],['Sale'],63,1,1850.0
1,1205236848.1707108,"{'8905724234774': 'Citrus Burst maxi dress', ' 8905724328534': ' Forest Waves Co-ords Set', ' 8905724369711': ' Indigo Floral Co-ords Set'}","['Dresses', ' Co-ords', ' Black Friday Sale']","['All Clothing', ' Sale']",118,1,4840.0
0,420062749.17109185,{'8905724234781': 'Indigo Floral Co-ords Set'},['Black Friday Sale'],['Sale'],55,1,1950.0
0,1668365939.16939,"{'8905724236518': 'Aqua Solid Flared Top', ' 8905724372469': ' Charge Up The Style Co-Ord Set'}","['Co-ords', ' Tops']",['All Clothing'],81,2,4940.0
0,1668365939.16939,{'8905724374807': 'Jaadu Shrug Set'},['Co-ords'],['All Clothing'],81,2,4940.0
1,1103356165.1705768,"{'8905724236754': 'Mustard Solid Embroidered Straight Top', ' 8905724010637': ' Red Solid Flared Slip-On Top', ' 8907861454411': ' Sage Green Geometric Print V-Neck A-Line Regular Top', ' 8905134819806': ' Festive Regular Solid Bottom', ' 8905134912347': ' Teal Ethnic Motifs Straight Kurta'}","['Tops', ' Bottoms', ' Kurtas', ' Clearance Sale']","['All Clothing', ' Kurtas &amp; Kurta Sets', ' Sale']",134,1,3225.0
0,720893856.1654769,{'8905724242113': 'Neel top'},['Tops'],['All Clothing'],79,1,2290.0
0,34688412.17099059,{'8905724246401': 'Arushi Maxi Dress'},['Dresses'],['All Clothing'],85,1,3090.0
1,1011838720.1705452,"{'8905724246449': 'The Queen Bee Dress', ' 8905724373503': ' Fusion Fuchsia Jumpsuit', ' 8905724368523': ' Seafarer Maxi Set'}","['Kurta Sets', ' Jumpsuits', ' Dresses']","['All Clothing', ' Kurtas &amp; Kurta Sets']",137,1,4385.0
0,2039153638.1710124,{'8905724246463': 'Fusion Fuchsia Jumpsuit'},['Jumpsuits'],['All Clothing'],83,1,1395.0
1,1393023922.1709585,{'8905724246463': 'Fusion Fuchsia Jumpsuit'},['Jumpsuits'],['All Clothing'],89,1,1265.0
1,2042265168.1705475,{'8905724246470': 'Fusion Fuchsia Jumpsuit'},['Jumpsuits'],['All Clothing'],137,1,1395.0
0,799824476.1704942,"{'8905724246500': 'Moon Child Set', ' 8905724283963': ' Positano Dress'}","['Co-ords', ' Dresses']",['All Clothing'],27,2,4435.0
0,799824476.1704942,{'8905724361784': 'Gulbahar Tiered Maxi Dress\u200b'},['Dresses'],['All Clothing'],27,2,4435.0
1,764715596.1705625,"{'8905724246517': 'Moon Child Set', ' 8905724423840': ' In The Limelight Co-ords Set', ' 8905724372476': ' Blushing Pinks Co-ords Set', ' 8905724372957': ' Casual Wear Staight Pant Set', ' 8905724342523': ' Shades Of Red Co-ords Set', ' 8905724297410': ' Charge Up The Style Co-Ord Set', ' 8905724374814': ' Jaadu Shrug Set'}","['Women', ' Co-ords']","['End of Season Sale', ' All Clothing']",135,1,154.0
1,1502845537.1705873,{'8905724246531': 'Moon Child Set'},['Co-ords'],['All Clothing'],132,1,1595.0
0,836745637.1709795,"{'8905724246531': 'Loved By The Sun Co-ords Set', ' 8905724344909': ' Moon Child Set'}",['Co-ords'],['All Clothing'],83,2,4106.0
0,836745637.1709795,{'8905724368684': 'Summer In The Sky Co-ords Set'},['Black Friday Sale'],['Sale'],83,2,4106.0
1,119277904.17055783,{'8905724249457': 'Ujala embroidered tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],136,1,1245.0
1,397273916.1687834,{'8905724249464': 'Ujala embroidered tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],97,1,1245.0
1,1678454316.170634,{'8905724249471': 'Ujala embroidered tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],127,1,1245.0
0,1592438002.1710625,"{'8905724251511': 'The Kali Kurta', ' 8905724297410': ' Ikat Inspired Pink Viscose Kurta Set', ' 8905724512513': ' In The Limelight Co-ords Set'}","['Women', ' Kurtas', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' End of Season Sale']",77,1,6880.0
1,2043731534.1699684,"{'8905724251511': 'The Kali Kurta', ' 8905724372841': ' Gulbagh flared tunic', ' 8905724199745': ' Indigo Geometric Lace Straight Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],109,1,3140.0
1,1949706648.169736,{'8905724251528': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],137,1,1095.0
1,1040328454.1708152,{'8905724251528': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],106,1,1095.0
1,349039649.17054725,"{'8905724251528': 'The Kali Kurta', ' 8905134639473': ' Indigo Floral Casual Jump Suit'}","['Kurtas', ' Jumpsuits']","['All Clothing', ' Kurtas &amp; Kurta Sets']",137,1,2645.0
1,1537827283.1702268,{'8905724251535': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],137,1,1095.0
0,88879692.17045453,"{'8905724251535': 'White Floral Tassel Straight Kurta', ' 8905724002601': ' White Solid Embroidered Straight Bottom', ' 8905724003080': ' The Kali Kurta'}","['Kurtas', ' Bottoms']","['Kurtas &amp; Kurta Sets', ' All Clothing']",53,2,5431.0
0,88879692.17045453,{'8905724475061': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],53,2,5431.0
1,264137319.17081493,{'8905724251542': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],90,1,1095.0
0,1405402627.1712036,{'8905724251559': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],61,1,1095.0
0,1436452184.171327,{'8905724251559': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],41,1,1095.0
1,1102840625.1698208,"{'8905724251559': 'Blue Ethnic Motifs Embroidered Straight Kurta', ' 8905724176715': ' Off White Floral Flared Kurta', ' 8905724181559': ' The Kali Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],123,1,3165.0
0,1069103456.1710352,{'8905724251566': 'The Kali Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],81,1,1095.0
1,248192373.17096585,"{'8905724251566': 'Gulabo kurta', ' 8905134635352': ' The Kali Kurta', ' 8905134849865': ' Mustard Solid Straight Kurta', ' 8905724374296': ' Olive Dobby Flared Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],89,1,4390.0
1,106708445.17066172,"{'8905724254222': 'Twilight Waters Blouson Top', ' 8905724369650': ' Kusum Printed Kurta Top'}",['Tops'],['All Clothing'],120,1,1940.0
1,412142180.1706019,{'8905724254291': 'Rishika Geometric Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],129,1,2790.0
1,795979922.1705757,{'8905724254291': 'Rishika Geometric Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],134,1,2790.0
0,1160467429.171284,"{'8905724254291': 'Rosy Affair Casual Set', ' 8905724370069': ' White Floral Curved Dress', ' 8905134640325': ' Rishika Geometric Kurta'}","['Kurta Sets', ' Dresses', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",34,1,5605.0
0,317553683.17119324,"{'8905724254314': 'Mirror work Embroidered Kurta', ' 8905134930570': ' Indigo Ethnic Motifs Straight Suit', ' 8905724480652': ' Ikat Inspired Cotton Kurta', ' 8905724560361': ' Rishika Geometric Kurta'}","['Kurta Sets', ' Kurtas']",['Kurtas &amp; Kurta Sets'],62,1,155.0
3,246845522.17054197,"{'8905724277719': 'Nandini Set', ' 8907641543465': ' Blue Abstract Straight Set-3', ' 8905724369643': ' Twilight Waters Blouson Top', ' 8905724312885': ' Tulip Co-ords Set'}","['Black Friday Sale', ' Women', ' Co-ords', ' Tops']","['All Clothing', ' Sale', ' End of Season Sale']",137,1,11092.0
1,651771922.1707494,{'8905724277726': 'Blue Abstract Straight Set-3'},['Black Friday Sale'],['Sale'],98,1,2500.0
1,756116574.1708702,{'8905724277733': 'Blue Abstract Straight Set-3'},['Black Friday Sale'],['Sale'],99,1,2500.0
3,1456100383.1704364,{'8905724277733': 'Blue Abstract Straight Set-3'},['Black Friday Sale'],['Sale'],74,2,7990.0
3,1456100383.1704364,{'8907641543557': 'Dilnaz kurta set'},['Find Your Festive Look!'],['Collections'],74,2,7990.0
1,745434823.1705309,{'8905724277740': 'Blue Abstract Straight Set-3'},['Black Friday Sale'],['Sale'],133,1,2011.0
1,1203937084.1709611,{'8905724277740': 'Blue Abstract Straight Set-3'},['Black Friday Sale'],['Sale'],89,1,2500.0
1,917649179.170784,{'8905724277900': 'Black Floral Co-ords Set'},['Black Friday Sale'],['Sale'],99,1,1650.0
1,440636347.1705312,{'8905724277917': 'Black Floral Co-ords Set'},['Black Friday Sale'],['Sale'],136,1,1650.0
1,1336375652.1702733,{'8905724277924': 'Black Floral Co-ords Set'},['Black Friday Sale'],['Sale'],97,1,1585.0
0,139521401.17111993,{'8905724277962': 'Solid Lace Fit And Flare Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],67,1,2200.0
1,1560706298.1705496,"{'8905724277962': 'Raat Ki Raani kurta', ' 8905724382918': ' Gulabi Greens Co-ords Set', ' 8905724367533': ' Solid Lace Fit And Flare Kurta'}","['Kurtas', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",137,1,3840.0
0,747439522.1711193,{'8905724277979': 'Solid Lace Fit And Flare Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],71,1,1200.0
0,280490969.1710958,"{'8905724277979': 'Solid Lace Fit And Flare Kurta', ' 8905724208157': ' White Solid Straight Bottom'}","['Bottoms', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",69,1,1850.0
0,110065322.17111838,{'8905724277986': 'Solid Lace Fit And Flare Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],71,1,1200.0
0,392226405.1711641,{'8905724277993': 'Solid Lace Fit And Flare Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],66,1,1090.0
0,122482617.17117225,{'8905724281488': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],60,1,1500.0
0,979098350.1712189,{'8905724281495': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],59,1,1500.0
1,1884271034.1699972,{'8905724281495': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],132,1,1500.0
1,258982622.1708452,{'8905724281495': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],103,1,1450.0
0,1422856897.171228,"{'8905724281495': 'Dark Green Floral Flared Dress', ' 8905134640301': ' White Floral Curved Dress'}",['Dresses'],['All Clothing'],58,1,3150.0
1,1640046904.17081,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],107,1,1450.0
0,712266940.1712426,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],57,1,1500.0
0,501677893.17131937,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],48,1,1500.0
1,1259139394.1697075,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],106,2,2595.0
1,1259139394.1697075,{'8905724372834': 'Gulbagh flared tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],106,2,2595.0
0,1524192075.1713624,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],33,1,1500.0
0,743163605.1712499,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],55,1,1500.0
0,514710634.17124814,{'8905724281501': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],56,1,1500.0
0,882038200.1710833,"{'8905724281501': 'Dark Green Floral Flared Dress', ' 8905724324703': ' Berry Boheme dress'}",['Dresses'],['All Clothing'],48,1,61.0
0,387890472.17099845,"{'8905724281501': 'Syama Cape Set', ' 8905724371080': ' Dark Pink Ethnic Motifs Flared Set', ' 8905134993858': ' Orange Floral Fit & Flare Stitched Saree', ' 8905134818915': ' Hawa Hawai kaftan set', ' 8905134930907': ' Dark Green Floral Flared Dress', ' 8905724372582': ' Naksh Black Co-ord Set', ' 8905134637196': ' Forest Trail kurta set', ' 8905724374081': ' Sage Green Floral Flared Dress'}","['Kurta Sets', ' Dresses', ' Co-Ord Sets', ' Co-ords']","['Diwali Sale Upto 70% off', ' All Clothing', ' Kurtas &amp; Kurta Sets']",77,1,331.0
1,97922072.17073682,{'8905724281518': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],115,1,1500.0
0,581798477.1700634,{'8905724281518': 'Dark Green Floral Flared Dress'},['Dresses'],['All Clothing'],73,1,1500.0
1,741244488.1708184,{'8905724281549': 'Mint Solid Flared Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],106,1,1575.0
0,1340144389.1710484,{'8905724281891': 'Kusum Printed Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],79,1,1615.0
0,1257261457.1710413,{'8905724283925': 'Positano Dress'},['Dresses'],['All Clothing'],80,1,1495.0
1,271295965.16657406,{'8905724283925': 'Positano Dress'},['Dresses'],['All Clothing'],123,1,1495.0
2,520742468.1702495,"{'8905724283925': 'Positano Dress', ' 8905724373824': ' Happy Go Lucky dress', ' 8905134815884': ' Maroon Foil Print Fit & Flare Suit'}","['Dresses', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",126,3,14615.0
2,520742468.1702495,{'8905724539213': 'The Shehzaadi Dress'},['Dresses'],['All Clothing'],126,3,14615.0
2,520742468.1702495,{'8905724539220': 'The Shehzaadi Dress'},['Dresses'],['All Clothing'],126,3,14615.0
1,1630413479.1705928,{'8905724283932': 'Positano Dress'},['Dresses'],['All Clothing'],132,1,1495.0
1,1717052612.1709268,{'8905724283932': 'Positano Dress'},['Dresses'],['All Clothing'],93,1,1495.0
0,625772577.1711081,{'8905724283932': 'Positano Dress'},['Dresses'],['All Clothing'],72,1,1495.0
0,674786745.1711425,"{'8905724283932': 'Navy Sling Hand Bag', ' 8905134468455': ' Positano Dress'}","['Bags', ' Dresses']","['All Clothing', ' All Accessories']",68,1,1945.0
1,1795277414.1706946,"{'8905724283932': 'Peach One-Shoulder Dress', ' 8905724196515': ' Positano Dress'}",['Dresses'],['All Clothing'],120,1,2155.0
0,1856343590.1712253,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],58,1,1495.0
0,1227599922.171272,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],28,1,1355.0
0,862476920.1710745,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],76,1,1495.0
1,1427897022.1709309,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],93,1,1495.0
0,1055891020.171318,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],48,1,1495.0
0,2095327940.1695492,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],46,1,1495.0
1,1066001052.1709572,{'8905724283949': 'Positano Dress'},['Dresses'],['All Clothing'],86,1,1495.0
2,344105650.17072403,"{'8905724283949': 'Sage Green Brass Earring', ' 8905724154232': ' Multi Brass Earring', ' 8905724154287': ' Positano Dress', ' 8905724154683': ' Silver Brass Earring'}","['Dresses', ' Jewellery']","['All Accessories', ' All Clothing']",57,3,6446.0
2,344105650.17072403,"{'8905724372100': 'Dark Green Floral Flared Dress', ' 8905724281495': ' Pink Printed Scarf', ' 8905134635208': ' Sun’S Out Summer Dress', ' 8905724293665': ' Primrose Top\u200b', ' 8905134898894': ' Green Floral Flared Dress', ' 8907641588152': ' Neena Maxi Dress'}","['Scarves &amp; Stoles', ' Tops', ' Dresses']","['All Clothing', ' All Accessories']",57,3,6446.0
2,344105650.17072403,"{'8905724455339': 'Teal Sling Bag', ' 8905134894742': ' Floral Motif Pearl Danglers'}","['Bags', ' Jewellery']",['All Accessories'],57,3,6446.0
0,2143161254.1712503,{'8905724283956': 'Positano Dress'},['Dresses'],['All Clothing'],55,1,1495.0
1,1545555455.1705585,{'8905724283956': 'Positano Dress'},['Dresses'],['All Clothing'],136,1,1495.0
1,994228384.1709305,{'8905724283956': 'Positano Dress'},['Dresses'],['All Clothing'],87,1,1495.0
